Query, response, time
1066, 0, 8.94e-06
1067, 0, 6.794e-05
1068, 0, 0.0100539
1069, 0, 1.194e-05
1070, 0, 9.94e-06
1071, 1, 0.00482394
1072, 1, 0.00191994
1073, 0, 3.194e-05
1074, 0, 1.994e-05
1075, 0, 8.94e-06
1076, 0, 3.394e-05
1077, 1, 0.00430294
1078, 1, 0.00072194
1079, 0, 6.294e-05
1080, 1, 0.00057194
1081, 1, 0.00150094
1082, 1, 0.00179694
1083, 1, 0.00564094
1084, 0, 4.594e-05
1085, 1, 0.00237994
1086, 1, 0.00101594
1087, 1, 0.00022994
1088, 0, 8.94e-06
1089, 0, 8.94e-06
1090, 1, 0.00033094
1091, 1, 0.00278294
1092, 0, 9.94e-06
1093, 1, 0.00175194
1094, 0, 5.394e-05
1095, 1, 0.00017194
1096, 1, 0.00454894
1097, 0, 3.094e-05
1098, 0, 4.394e-05
1099, 1, 0.00098494
1100, 0, 0.00638594
1101, 0, 1.094e-05
1102, 1, 0.00102694
1103, 0, 2.194e-05
